level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
1569,1570,822.0,69.0,50.0,52,0.0,0.0,70.0,SecondHalf,FormationChange,Successful,"[{'type': {'value': 194, 'displayName': 'CaptainPlayerId'}, 'value': '20874'}, {'type': {'value': 30, 'displayName': 'InvolvedPlayers'}, 'value': '73798,106883,296337,20874,337879,104010,344644,379868,337782,353423,347862,345031,482830,369109,415181,445649,144511,238901,422957,516374'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5'}, {'type': {'value': 130, 'displayName': 'TeamFormation'}, 'value': '5'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '1, 2, 23, 10, 3, 22, 8, 5, 7, 14, 11, 13, 26, 6, 15, 16, 17, 18, 20, 31'}, {'type': {'value': 131, 'displayName': 'TeamPlayerFormation'}, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0'}]",[],False,,,,,,,,,,,,,,70.69999999999999,,,,,,,,,,,Real Madrid,Atletico,,nan,,,0.0,0.0,,nan,80.0,Real Madrid
1570,1571,951.0,69.0,50.0,63,0.0,0.0,70.0,SecondHalf,FormationChange,Successful,"[{'type': {'value': 130, 'displayName': 'TeamFormation'}, 'value': '17'}, {'type': {'value': 44, 'displayName': 'PlayerPosition'}, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5'}, {'type': {'value': 30, 'displayName': 'InvolvedPlayers'}, 'value': '76662,254582,381594,361812,135914,367008,125547,80764,365409,127604,80241,126278,433107,132962,236511,25191,422918,382631,369497'}, {'type': {'value': 194, 'displayName': 'CaptainPlayerId'}, 'value': '80764'}, {'type': {'value': 131, 'displayName': 'TeamPlayerFormation'}, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0'}, {'type': {'value': 59, 'displayName': 'JerseyNumber'}, 'value': '13, 14, 12, 23, 2, 24, 5, 6, 19, 10, 7, 1, 31, 11, 15, 20, 22, 17, 21'}]",[],False,,,,,,,,,,,,,,70.69999999999999,,,,,,,,,,,Atletico,Real Madrid,,nan,,,0.0,0.0,,nan,80.0,Real Madrid
1571,1572,700.0,69.0,59.0,52,64.47,3.06,70.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.68'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '19.4'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[91, 117, 30, 132, 35, 37, 216, 218]",True,20874.0,43.89,13.192,,,,,,,,,,,70.85,,,,7.0,0.0,4.0,1.0,0.0174506,0.01214719,-0.00530341,Real Madrid,Atletico,10.0,Luka Modric,MC,True,-13.565593981434432,0.0,153.78793247074063,L. Modric,80.0,Real Madrid
1572,1573,701.0,70.0,2.0,52,43.89,13.192,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '4.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.69'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.3'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,337879.0,59.115,2.8560000000000003,,,,,,,,,,,70.9,,,,5.0,1.0,6.0,0.0,0.0138454,0.01473596,0.0008905599999999986,Real Madrid,Atletico,3.0,Eder Militao,DC,True,9.099314558577063,0.0,-34.17193243609115,E. Militao,80.0,Real Madrid
1573,1574,702.0,70.0,5.0,52,58.589999999999996,3.4000000000000004,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.65'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '60.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,20874.0,63.945,7.48,,,,,,,,,,,70.94999999999999,,,,6.0,0.0,7.0,0.0,0.01473596,0.0174506,0.002714640000000001,Real Madrid,Atletico,10.0,Luka Modric,MC,True,6.714408699229018,0.0,37.303948277983416,L. Modric,80.0,Real Madrid
1574,1575,703.0,70.0,5.0,52,63.945,7.48,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.12'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '27.0'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,344644.0,57.330000000000005,18.360000000000003,,,,,,,,,,,70.94999999999999,,,,7.0,0.0,6.0,2.0,0.0174506,0.01685596,-0.0005946400000000004,Real Madrid,Atletico,8.0,Federico Valverde,MR,True,-1.294504373843779,0.0,121.29944754027312,F. Valverde,80.0,Real Madrid
1575,1576,704.0,70.0,6.0,52,57.330000000000005,18.360000000000003,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.68'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,353423.0,56.80500000000001,3.8760000000000003,,,,,,,,,,,70.96666666666667,,,,6.0,2.0,6.0,0.0,0.01685596,0.01473596,-0.0021200000000000004,Real Madrid,Atletico,14.0,Aurelien Tchouameni,MC,True,-6.664870684133078,0.0,-92.07588518963026,A. Tchouameni,80.0,Real Madrid
1576,1577,705.0,70.0,8.0,52,57.12,3.808,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.18'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.1'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,20874.0,71.505,2.3120000000000003,,,,,,,,,,,71.0,,,,6.0,0.0,8.0,0.0,0.01473596,0.02122129,0.006485330000000001,Real Madrid,Atletico,10.0,Luka Modric,MC,True,10.495290954359952,0.0,-5.937258483310081,L. Modric,80.0,Real Madrid
1577,1578,705.5,70.0,8.5,52,71.505,2.3120000000000003,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,106883.0,67.41000000000001,3.3320000000000003,,,,,,706.0,,,,,71.00833333333334,,,,8.0,0.0,7.0,0.0,0.02122129,0.0174506,-0.00377069,Real Madrid,Atletico,2.0,Dani Carvajal,DR,True,0.0,-2.4041899795231814,166.01314943321117,D. Carvajal,80.0,Real Madrid
1578,1579,706.0,70.0,9.0,52,67.41000000000001,3.3320000000000003,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '16.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.12'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.8'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,106883.0,62.79,10.88,,,,,,,,,,,71.01666666666668,,,,7.0,0.0,7.0,1.0,0.0174506,0.01870347,0.0012528699999999997,Real Madrid,Atletico,2.0,Dani Carvajal,DR,True,0.38613090073490497,0.0,121.4700781474355,D. Carvajal,80.0,Real Madrid
1579,1580,707.0,70.0,11.0,52,64.155,8.976,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.45'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.0'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,344644.0,69.19500000000001,3.4000000000000004,,,,,,,,,,,71.05000000000001,,,,7.0,1.0,7.0,0.0,0.01870347,0.0174506,-0.0012528699999999997,Real Madrid,Atletico,8.0,Federico Valverde,MR,True,0.8016436108559759,0.0,-47.8903995537097,F. Valverde,80.0,Real Madrid
1580,1581,708.0,70.0,13.0,52,69.3,4.352,71.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.40'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '32.2'}]","[91, 120, 124, 128, 36, 37, 217, 218]",True,106883.0,74.865,36.04,,,,,,,,,,,71.08333333333334,,,,,,,,,,,Real Madrid,Atletico,2.0,Dani Carvajal,DR,True,16.20178256762877,0.0,80.03937198641454,D. Carvajal,80.0,Real Madrid
1581,1582,672.0,70.0,14.0,63,27.405,35.292,71.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '68.1'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.60'}]","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,367008.0,43.68000000000001,46.308,,,,,,,,,,,71.1,,,,,,,,,,,Atletico,Real Madrid,24.0,Robin Le Normand,DC,True,15.062736207938393,0.0,34.092749383801554,R. L. Normand,80.0,Real Madrid
1582,1583,709.0,70.0,17.0,52,62.05500000000001,23.188000000000002,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.21'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '59.2'}]","[91, 117, 30, 35, 37, 216, 218]",True,353423.0,49.35,40.25600000000001,,,,,,,,,,,71.15,,,,7.0,2.0,5.0,4.0,0.01935132,0.01484598,-0.004505340000000002,Real Madrid,Atletico,14.0,Aurelien Tchouameni,MC,True,-11.715410211943357,0.0,126.6630915155219,A. Tchouameni,80.0,Real Madrid
1583,1584,709.5,70.0,18.0,52,49.35,40.25600000000001,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,104010.0,48.72,44.268,,,,,,710.0,,,,,71.16666666666667,,,,5.0,4.0,5.0,5.0,0.01484598,0.01429128,-0.0005547,Real Madrid,Atletico,22.0,Antonio Rudiger,DC,True,0.0,-1.2084687126077682,98.92421881454192,A. Rudiger,80.0,Real Madrid
1584,1585,710.0,70.0,19.0,52,48.72,44.268,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.50'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.5'}]","[91, 117, 30, 36, 37, 216, 218]",True,104010.0,49.56,55.69200000000001,,,,,,,,,,,71.18333333333334,,,,5.0,5.0,5.0,6.0,0.01429128,0.0138454,-0.0004458799999999992,Real Madrid,Atletico,22.0,Antonio Rudiger,DC,True,-2.323645657194561,0.0,85.7946429982914,A. Rudiger,80.0,Real Madrid
1585,1586,711.0,70.0,21.0,52,49.875,56.71200000000001,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.52'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.4'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,296337.0,64.155,64.804,,,,,,,,,,,71.21666666666667,,,,5.0,6.0,7.0,7.0,0.0138454,0.0174506,0.0036051999999999994,Real Madrid,Atletico,23.0,Ferland Mendy,DL,True,8.461889752879962,0.0,29.538782259558072,F. Mendy,80.0,Real Madrid
1586,1587,712.0,70.0,24.0,52,64.05,64.804,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.62'}]","[91, 117, 127, 35, 38, 215, 218]",True,347862.0,33.39,48.89200000000001,,,,,,,,,,,71.26666666666668,,,,7.0,7.0,3.0,5.0,0.0174506,0.01110462,-0.006345979999999999,Real Madrid,Atletico,11.0,Rodrygo,FW,True,-21.89962701452253,0.0,-152.5714824056433,Rodrygo,80.0,Real Madrid
1587,1588,713.0,70.0,27.0,52,32.97,48.688,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.69'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '10.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 38, 215, 218]",True,104010.0,10.605,35.02,,,,,,,,,,,71.31666666666666,,,,3.0,5.0,1.0,4.0,0.01110462,0.01082722,-0.00027740000000000056,Real Madrid,Atletico,22.0,Antonio Rudiger,DC,True,-20.888210773837557,0.0,-148.56950176582993,A. Rudiger,80.0,Real Madrid
1588,1589,713.5,70.0,29.0,52,10.605,35.02,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,73798.0,9.135,31.008000000000003,,,,,,714.0,,,,,71.35,,,,1.0,4.0,0.0,3.0,0.01082722,0.00941056,-0.0014166600000000001,Real Madrid,Atletico,1.0,Thibaut Courtois,GK,True,0.0,-1.5111689034117575,-110.12287440231358,T. Courtois,80.0,Real Madrid
1589,1590,714.0,70.0,31.0,52,9.135,31.008000000000003,71.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.01'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '54.2'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.0'}]","[91, 120, 128, 36, 38, 216, 218]",True,73798.0,61.32,16.32,,,,,,,,,,,71.38333333333333,,,,,,,,,,,Real Madrid,Atletico,1.0,Thibaut Courtois,GK,True,48.78923486935554,0.0,-15.719797411968852,T. Courtois,80.0,Real Madrid
1590,1591,673.0,70.0,35.0,63,42.105000000000004,55.828,71.0,SecondHalf,BallRecovery,Successful,[],[93],False,135914.0,,,,,,,,,,,,,71.44999999999999,,,,,,,,,,,Atletico,Real Madrid,2.0,Jose Maria Gimenez,DC,True,0.0,0.0,,J. M. Gimenez,81.0,Atletico
1591,1592,674.0,70.0,37.0,63,34.964999999999996,59.50000000000001,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.03'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.5'}]","[91, 117, 30, 35, 38, 215, 218]",True,135914.0,16.275000000000002,36.312000000000005,,,,,,,,,,,71.48333333333332,,,,4.0,6.0,1.0,4.0,0.01214719,0.01082722,-0.0013199700000000002,Atletico,Real Madrid,2.0,Jose Maria Gimenez,DC,True,-14.222231118822734,0.0,-128.86952128769164,J. M. Gimenez,81.0,Atletico
1592,1593,675.0,70.0,42.0,63,15.225000000000001,34.204,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.07'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '20.4'}]","[91, 117, 30, 36, 38, 215, 218]",True,76662.0,21.419999999999998,17.816000000000003,,,,,,,,,,,71.56666666666666,,,,1.0,4.0,2.0,2.0,0.01082722,0.01001304,-0.0008141799999999994,Atletico,Real Madrid,13.0,Jan Oblak,GK,True,4.642757035371417,0.0,-69.2923800103482,J. Oblak,81.0,Atletico
1593,1594,675.5,70.0,43.5,63,21.419999999999998,17.816000000000003,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,367008.0,25.515,21.284000000000002,,,,,,676.0,,,,,71.59166666666667,,,,2.0,2.0,2.0,2.0,0.01001304,0.01001304,0.0,Atletico,Real Madrid,24.0,Robin Le Normand,DC,True,0.0,4.636748888301682,40.26081072674037,R. L. Normand,81.0,Atletico
1594,1595,676.0,70.0,45.0,63,25.515,21.284000000000002,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.54'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.5'}]","[91, 117, 30, 36, 37, 215, 218]",True,367008.0,26.355000000000004,45.900000000000006,,,,,,,,,,,71.61666666666667,,,,2.0,2.0,2.0,5.0,0.01001304,0.01001304,0.0,Atletico,Real Madrid,24.0,Robin Le Normand,DC,True,0.9555094552175234,0.0,88.04558877747243,R. L. Normand,81.0,Atletico
1595,1596,677.0,70.0,48.0,63,27.72,47.124,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.10'}]","[91, 117, 30, 36, 37, 216, 218]",True,135914.0,36.015,63.376000000000005,,,,,,,,,,,71.66666666666666,,,,3.0,5.0,4.0,7.0,0.01110462,0.01126267,0.00015804999999999986,Atletico,Real Madrid,2.0,Jose Maria Gimenez,DC,True,3.4072697854936393,0.0,62.96029183515341,J. M. Gimenez,81.0,Atletico
1596,1597,678.0,70.0,50.0,63,38.010000000000005,62.220000000000006,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.25'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.6'}]","[91, 117, 30, 36, 37, 216, 218]",True,361812.0,50.19,65.28,,,,,,,,,,,71.69999999999999,,,,4.0,7.0,5.0,7.0,0.01126267,0.01248344,0.0012207699999999995,Atletico,Real Madrid,23.0,Reinildo,DL,True,9.583681248244034,0.0,14.102634839733483,Reinildo,81.0,Atletico
1597,1598,679.0,70.0,52.0,63,50.19,65.28,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.13'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.1'}]","[91, 117, 30, 35, 37, 216, 218]",True,381594.0,39.06,65.41600000000001,,,,,,,,,,,71.73333333333332,,,,5.0,7.0,4.0,7.0,0.01248344,0.01126267,-0.0012207699999999995,Atletico,Real Madrid,12.0,Samuel Lino,Sub,,-9.933775233396418,0.0,179.2999246872698,S. Lino,81.0,Atletico
1598,1599,680.0,70.0,53.0,63,38.85,64.87200000000001,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.11'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.1'}]","[91, 117, 30, 35, 38, 215, 218]",True,361812.0,26.565,46.988,,,,,,,,,,,71.75,,,,4.0,7.0,2.0,5.0,0.01126267,0.01001304,-0.0012496299999999998,Atletico,Real Madrid,23.0,Reinildo,DL,True,-6.503730335860098,0.0,-124.48621827424694,Reinildo,81.0,Atletico
1599,1600,680.5,70.0,55.0,63,26.565,46.988,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,135914.0,29.82,43.112,,,,,,681.0,,,,,71.78333333333333,,,,3.0,5.0,3.0,5.0,0.01110462,0.01110462,0.0,Atletico,Real Madrid,2.0,Jose Maria Gimenez,DC,True,0.0,3.772879997176247,-49.977021665832595,J. M. Gimenez,81.0,Atletico
1600,1601,681.0,70.0,57.0,63,29.82,43.112,71.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '29.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.76'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '33.4'}]","[91, 117, 30, 36, 38, 215, 218]",True,135914.0,30.87,22.712,,,,,,,,,,,71.81666666666666,,,,3.0,5.0,3.0,2.0,0.01110462,0.01110462,0.0,Atletico,Real Madrid,2.0,Jose Maria Gimenez,DC,True,0.7456811317391896,0.0,-87.05355261998768,J. M. Gimenez,81.0,Atletico
1601,1602,681.5,70.0,59.0,63,30.87,22.712,71.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,367008.0,28.035,10.608,,,,,,682.0,,,,,71.85,,,,3.0,2.0,3.0,1.0,0.01110462,0.0105949,-0.00050972,Atletico,Real Madrid,24.0,Robin Le Normand,DC,True,0.0,-5.456759570658178,-103.18219703948056,R. L. Normand,81.0,Atletico
1602,1603,682.0,71.0,1.0,63,28.035,10.608,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.37'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '10.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 35, 37, 215, 218]",True,367008.0,11.025,27.200000000000003,,,,,,,,,,,71.88333333333333,,,,3.0,1.0,1.0,3.0,0.0105949,0.01082722,0.0002323199999999994,Atletico,Real Madrid,24.0,Robin Le Normand,DC,True,-13.779438083130188,0.0,135.71270759397834,R. L. Normand,81.0,Atletico
1603,1604,682.5,71.0,3.0,63,11.025,27.200000000000003,72.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,76662.0,11.235,22.712,,,,,,683.0,,,,,71.91666666666666,,,,1.0,3.0,1.0,2.0,0.01082722,0.00977745,-0.0010497700000000002,Atletico,Real Madrid,13.0,Jan Oblak,GK,True,0.0,-0.2213131707629401,-87.32100177776181,J. Oblak,81.0,Atletico
1604,1605,683.0,71.0,5.0,63,11.235,22.712,72.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '16.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.01'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.8'}]","[91, 117, 30, 36, 38, 215, 218]",True,76662.0,16.8,4.760000000000001,,,,,,,,,,,71.94999999999999,,,,1.0,2.0,1.0,0.0,0.00977745,0.00779616,-0.00198129,Atletico,Real Madrid,13.0,Jan Oblak,GK,True,1.5215241069524552,0.0,-72.77691322397904,J. Oblak,81.0,Atletico
